photo_id,iiif_manifest_emanuscripta,iiif_image_emanuscripta
image_3423,https://www.e-manuscripta.ch/i3f/v20/1994127/manifest,https://www.e-manuscripta.ch/i3f/v21/1994128/full/304/0/default.jpg
image_3424,https://www.e-manuscripta.ch/i3f/v20/1994132/manifest,https://www.e-manuscripta.ch/i3f/v21/1994133/full/304/0/default.jpg
image_3425,https://www.e-manuscripta.ch/i3f/v20/1994137/manifest,https://www.e-manuscripta.ch/i3f/v21/1994138/full/304/0/default.jpg
image_3426,https://www.e-manuscripta.ch/i3f/v20/1994141/manifest,https://www.e-manuscripta.ch/i3f/v21/1994142/full/304/0/default.jpg
image_3427,https://www.e-manuscripta.ch/i3f/v20/1994146/manifest,https://www.e-manuscripta.ch/i3f/v21/1994147/full/304/0/default.jpg
image_3428,https://www.e-manuscripta.ch/i3f/v20/1994150/manifest,https://www.e-manuscripta.ch/i3f/v21/1994151/full/304/0/default.jpg
image_3429,https://www.e-manuscripta.ch/i3f/v20/1994155/manifest,https://www.e-manuscripta.ch/i3f/v21/1994156/full/304/0/default.jpg
image_3430,https://www.e-manuscripta.ch/i3f/v20/1994160/manifest,https://www.e-manuscripta.ch/i3f/v21/1994161/full/304/0/default.jpg
image_3431,https://www.e-manuscripta.ch/i3f/v20/1994165/manifest,https://www.e-manuscripta.ch/i3f/v21/1994166/full/304/0/default.jpg
image_3432,https://www.e-manuscripta.ch/i3f/v20/1994170/manifest,https://www.e-manuscripta.ch/i3f/v21/1994171/full/304/0/default.jpg
image_3433,https://www.e-manuscripta.ch/i3f/v20/1994175/manifest,https://www.e-manuscripta.ch/i3f/v21/1994176/full/304/0/default.jpg
image_3434,https://www.e-manuscripta.ch/i3f/v20/1994180/manifest,https://www.e-manuscripta.ch/i3f/v21/1994181/full/304/0/default.jpg
image_3435,https://www.e-manuscripta.ch/i3f/v20/1994184/manifest,https://www.e-manuscripta.ch/i3f/v21/1994185/full/304/0/default.jpg
image_3436,https://www.e-manuscripta.ch/i3f/v20/1994189/manifest,https://www.e-manuscripta.ch/i3f/v21/1994190/full/304/0/default.jpg
image_3437,https://www.e-manuscripta.ch/i3f/v20/1994194/manifest,https://www.e-manuscripta.ch/i3f/v21/1994195/full/304/0/default.jpg
image_3438,,
image_3439,,
image_3440,,
image_3441,,
image_3442,,
image_3443,,
image_3444,,
image_3445,,
image_3446,,
image_3447,,
image_3448,,
image_3449,https://www.e-manuscripta.ch/i3f/v20/1994199/manifest,https://www.e-manuscripta.ch/i3f/v21/1994200/full/304/0/default.jpg
image_3450,https://www.e-manuscripta.ch/i3f/v20/1994204/manifest,https://www.e-manuscripta.ch/i3f/v21/1994205/full/304/0/default.jpg
image_3451,https://www.e-manuscripta.ch/i3f/v20/1994209/manifest,https://www.e-manuscripta.ch/i3f/v21/1994210/full/304/0/default.jpg
image_3452,https://www.e-manuscripta.ch/i3f/v20/1994214/manifest,https://www.e-manuscripta.ch/i3f/v21/1994215/full/304/0/default.jpg
image_3453,https://www.e-manuscripta.ch/i3f/v20/1994219/manifest,https://www.e-manuscripta.ch/i3f/v21/1994220/full/304/0/default.jpg
image_3454,https://www.e-manuscripta.ch/i3f/v20/1994224/manifest,https://www.e-manuscripta.ch/i3f/v21/1994225/full/304/0/default.jpg
image_3455,https://www.e-manuscripta.ch/i3f/v20/1994228/manifest,https://www.e-manuscripta.ch/i3f/v21/1994229/full/304/0/default.jpg
image_3456,https://www.e-manuscripta.ch/i3f/v20/1994233/manifest,https://www.e-manuscripta.ch/i3f/v21/1994234/full/304/0/default.jpg
image_3457,https://www.e-manuscripta.ch/i3f/v20/1994238/manifest,https://www.e-manuscripta.ch/i3f/v21/1994239/full/304/0/default.jpg
image_3458,https://www.e-manuscripta.ch/i3f/v20/1994242/manifest,https://www.e-manuscripta.ch/i3f/v21/1994243/full/304/0/default.jpg
image_3459,https://www.e-manuscripta.ch/i3f/v20/1994247/manifest,https://www.e-manuscripta.ch/i3f/v21/1994248/full/304/0/default.jpg
image_3460,https://www.e-manuscripta.ch/i3f/v20/1994251/manifest,https://www.e-manuscripta.ch/i3f/v21/1994252/full/304/0/default.jpg
image_3461,https://www.e-manuscripta.ch/i3f/v20/1994255/manifest,https://www.e-manuscripta.ch/i3f/v21/1994256/full/304/0/default.jpg
image_3462,https://www.e-manuscripta.ch/i3f/v20/1994260/manifest,https://www.e-manuscripta.ch/i3f/v21/1994261/full/304/0/default.jpg
image_3463,https://www.e-manuscripta.ch/i3f/v20/1994265/manifest,https://www.e-manuscripta.ch/i3f/v21/1994266/full/304/0/default.jpg
image_3464,https://www.e-manuscripta.ch/i3f/v20/1994269/manifest,https://www.e-manuscripta.ch/i3f/v21/1994270/full/304/0/default.jpg
image_3465,https://www.e-manuscripta.ch/i3f/v20/1994274/manifest,https://www.e-manuscripta.ch/i3f/v21/1994276/full/304/0/default.jpg
image_3466,https://www.e-manuscripta.ch/i3f/v20/1994280/manifest,https://www.e-manuscripta.ch/i3f/v21/1994281/full/304/0/default.jpg
image_3467,https://www.e-manuscripta.ch/i3f/v20/1994284/manifest,https://www.e-manuscripta.ch/i3f/v21/1994285/full/304/0/default.jpg
image_3468,https://www.e-manuscripta.ch/i3f/v20/1994289/manifest,https://www.e-manuscripta.ch/i3f/v21/1994290/full/304/0/default.jpg
image_3469,https://www.e-manuscripta.ch/i3f/v20/1994294/manifest,https://www.e-manuscripta.ch/i3f/v21/1994295/full/304/0/default.jpg
image_3470,https://www.e-manuscripta.ch/i3f/v20/1994298/manifest,https://www.e-manuscripta.ch/i3f/v21/1994299/full/304/0/default.jpg
image_3471,https://www.e-manuscripta.ch/i3f/v20/1994303/manifest,https://www.e-manuscripta.ch/i3f/v21/1994304/full/304/0/default.jpg
image_3472,https://www.e-manuscripta.ch/i3f/v20/1994308/manifest,https://www.e-manuscripta.ch/i3f/v21/1994309/full/304/0/default.jpg
image_3473,https://www.e-manuscripta.ch/i3f/v20/1994312/manifest,https://www.e-manuscripta.ch/i3f/v21/1994313/full/304/0/default.jpg
image_3474,https://www.e-manuscripta.ch/i3f/v20/1994317/manifest,https://www.e-manuscripta.ch/i3f/v21/1994318/full/304/0/default.jpg
image_3475,https://www.e-manuscripta.ch/i3f/v20/1994322/manifest,https://www.e-manuscripta.ch/i3f/v21/1994323/full/304/0/default.jpg
image_3476,https://www.e-manuscripta.ch/i3f/v20/1994326/manifest,https://www.e-manuscripta.ch/i3f/v21/1994327/full/304/0/default.jpg
image_3477,https://www.e-manuscripta.ch/i3f/v20/1994331/manifest,https://www.e-manuscripta.ch/i3f/v21/1994332/full/304/0/default.jpg
image_3478,https://www.e-manuscripta.ch/i3f/v20/1994336/manifest,https://www.e-manuscripta.ch/i3f/v21/1994337/full/304/0/default.jpg
image_3479,https://www.e-manuscripta.ch/i3f/v20/1994340/manifest,https://www.e-manuscripta.ch/i3f/v21/1994341/full/304/0/default.jpg
image_3480,https://www.e-manuscripta.ch/i3f/v20/1994345/manifest,https://www.e-manuscripta.ch/i3f/v21/1994346/full/304/0/default.jpg
image_3349,https://www.e-manuscripta.ch/i3f/v20/1993785/manifest,https://www.e-manuscripta.ch/i3f/v21/1993786/full/304/0/default.jpg
image_3350,,
image_3481,https://www.e-manuscripta.ch/i3f/v20/1994350/manifest,https://www.e-manuscripta.ch/i3f/v21/1994351/full/304/0/default.jpg
image_3482,https://www.e-manuscripta.ch/i3f/v20/1994354/manifest,https://www.e-manuscripta.ch/i3f/v21/1994355/full/304/0/default.jpg
image_3483,https://www.e-manuscripta.ch/i3f/v20/1994360/manifest,https://www.e-manuscripta.ch/i3f/v21/1994361/full/304/0/default.jpg
image_3484,https://www.e-manuscripta.ch/i3f/v20/1994364/manifest,https://www.e-manuscripta.ch/i3f/v21/1994365/full/304/0/default.jpg
image_3485,https://www.e-manuscripta.ch/i3f/v20/1994369/manifest,https://www.e-manuscripta.ch/i3f/v21/1994370/full/304/0/default.jpg
image_3486,https://www.e-manuscripta.ch/i3f/v20/1994374/manifest,https://www.e-manuscripta.ch/i3f/v21/1994375/full/304/0/default.jpg
image_3487,https://www.e-manuscripta.ch/i3f/v20/1994379/manifest,https://www.e-manuscripta.ch/i3f/v21/1994380/full/304/0/default.jpg
image_3488,https://www.e-manuscripta.ch/i3f/v20/1994384/manifest,https://www.e-manuscripta.ch/i3f/v21/1994385/full/304/0/default.jpg
image_3489,https://www.e-manuscripta.ch/i3f/v20/1994388/manifest,https://www.e-manuscripta.ch/i3f/v21/1994389/full/304/0/default.jpg
image_3490,https://www.e-manuscripta.ch/i3f/v20/1994393/manifest,https://www.e-manuscripta.ch/i3f/v21/1994394/full/304/0/default.jpg
image_3491,https://www.e-manuscripta.ch/i3f/v20/1994398/manifest,https://www.e-manuscripta.ch/i3f/v21/1994399/full/304/0/default.jpg
image_3492,https://www.e-manuscripta.ch/i3f/v20/1994403/manifest,https://www.e-manuscripta.ch/i3f/v21/1994404/full/304/0/default.jpg
image_3493,https://www.e-manuscripta.ch/i3f/v20/1994408/manifest,https://www.e-manuscripta.ch/i3f/v21/1994409/full/304/0/default.jpg
image_3494,https://www.e-manuscripta.ch/i3f/v20/1994412/manifest,https://www.e-manuscripta.ch/i3f/v21/1994413/full/304/0/default.jpg
image_3520,,
image_3521,,
image_3522,https://www.e-manuscripta.ch/i3f/v20/1994417/manifest,https://www.e-manuscripta.ch/i3f/v21/1994418/full/304/0/default.jpg
image_3523,https://www.e-manuscripta.ch/i3f/v20/1994422/manifest,https://www.e-manuscripta.ch/i3f/v21/1994423/full/304/0/default.jpg
image_3524,https://www.e-manuscripta.ch/i3f/v20/1994426/manifest,https://www.e-manuscripta.ch/i3f/v21/1994427/full/304/0/default.jpg
image_3525,https://www.e-manuscripta.ch/i3f/v20/1994430/manifest,https://www.e-manuscripta.ch/i3f/v21/1994431/full/304/0/default.jpg
image_3526,https://www.e-manuscripta.ch/i3f/v20/1994435/manifest,https://www.e-manuscripta.ch/i3f/v21/1994436/full/304/0/default.jpg
image_3527,https://www.e-manuscripta.ch/i3f/v20/1994440/manifest,https://www.e-manuscripta.ch/i3f/v21/1994441/full/304/0/default.jpg
image_3528,https://www.e-manuscripta.ch/i3f/v20/1994445/manifest,https://www.e-manuscripta.ch/i3f/v21/1994447/full/304/0/default.jpg
image_3529,https://www.e-manuscripta.ch/i3f/v20/1994450/manifest,https://www.e-manuscripta.ch/i3f/v21/1994451/full/304/0/default.jpg
image_3530,https://www.e-manuscripta.ch/i3f/v20/1994455/manifest,https://www.e-manuscripta.ch/i3f/v21/1994456/full/304/0/default.jpg
image_3531,https://www.e-manuscripta.ch/i3f/v20/1994459/manifest,https://www.e-manuscripta.ch/i3f/v21/1994460/full/304/0/default.jpg
image_3532,https://www.e-manuscripta.ch/i3f/v20/1994463/manifest,https://www.e-manuscripta.ch/i3f/v21/1994464/full/304/0/default.jpg
image_3533,https://www.e-manuscripta.ch/i3f/v20/1994468/manifest,https://www.e-manuscripta.ch/i3f/v21/1994469/full/304/0/default.jpg
image_3534,https://www.e-manuscripta.ch/i3f/v20/1994472/manifest,https://www.e-manuscripta.ch/i3f/v21/1994473/full/304/0/default.jpg
image_3535,https://www.e-manuscripta.ch/i3f/v20/1994477/manifest,https://www.e-manuscripta.ch/i3f/v21/1994478/full/304/0/default.jpg
image_3536,https://www.e-manuscripta.ch/i3f/v20/1994482/manifest,https://www.e-manuscripta.ch/i3f/v21/1994483/full/304/0/default.jpg
image_3537,https://www.e-manuscripta.ch/i3f/v20/1994487/manifest,https://www.e-manuscripta.ch/i3f/v21/1994488/full/304/0/default.jpg
image_3538,https://www.e-manuscripta.ch/i3f/v20/1994492/manifest,https://www.e-manuscripta.ch/i3f/v21/1994493/full/304/0/default.jpg
image_3539,https://www.e-manuscripta.ch/i3f/v20/1994496/manifest,https://www.e-manuscripta.ch/i3f/v21/1994497/full/304/0/default.jpg
image_3540,https://www.e-manuscripta.ch/i3f/v20/1994500/manifest,https://www.e-manuscripta.ch/i3f/v21/1994501/full/304/0/default.jpg
image_3541,https://www.e-manuscripta.ch/i3f/v20/1994505/manifest,https://www.e-manuscripta.ch/i3f/v21/1994506/full/304/0/default.jpg
image_3542,https://www.e-manuscripta.ch/i3f/v20/1994509/manifest,https://www.e-manuscripta.ch/i3f/v21/1994510/full/304/0/default.jpg
image_3543,https://www.e-manuscripta.ch/i3f/v20/1994514/manifest,https://www.e-manuscripta.ch/i3f/v21/1994515/full/304/0/default.jpg
image_3544,https://www.e-manuscripta.ch/i3f/v20/1994519/manifest,https://www.e-manuscripta.ch/i3f/v21/1994520/full/304/0/default.jpg
image_3545,https://www.e-manuscripta.ch/i3f/v20/1994524/manifest,https://www.e-manuscripta.ch/i3f/v21/1994525/full/304/0/default.jpg
image_3546,https://www.e-manuscripta.ch/i3f/v20/1994528/manifest,https://www.e-manuscripta.ch/i3f/v21/1994529/full/304/0/default.jpg
image_3547,https://www.e-manuscripta.ch/i3f/v20/1994533/manifest,https://www.e-manuscripta.ch/i3f/v21/1994534/full/304/0/default.jpg
image_3548,https://www.e-manuscripta.ch/i3f/v20/1994538/manifest,https://www.e-manuscripta.ch/i3f/v21/1994539/full/304/0/default.jpg
image_3549,https://www.e-manuscripta.ch/i3f/v20/1994542/manifest,https://www.e-manuscripta.ch/i3f/v21/1994543/full/304/0/default.jpg
image_3550,https://www.e-manuscripta.ch/i3f/v20/1994546/manifest,https://www.e-manuscripta.ch/i3f/v21/1994547/full/304/0/default.jpg
image_3551,https://www.e-manuscripta.ch/i3f/v20/1994551/manifest,https://www.e-manuscripta.ch/i3f/v21/1994552/full/304/0/default.jpg
image_3552,https://www.e-manuscripta.ch/i3f/v20/1994556/manifest,https://www.e-manuscripta.ch/i3f/v21/1994557/full/304/0/default.jpg
image_3553,https://www.e-manuscripta.ch/i3f/v20/1994561/manifest,https://www.e-manuscripta.ch/i3f/v21/1994562/full/304/0/default.jpg
image_3554,https://www.e-manuscripta.ch/i3f/v20/1994565/manifest,https://www.e-manuscripta.ch/i3f/v21/1994566/full/304/0/default.jpg
image_3555,https://www.e-manuscripta.ch/i3f/v20/1994570/manifest,https://www.e-manuscripta.ch/i3f/v21/1994571/full/304/0/default.jpg
image_3556,https://www.e-manuscripta.ch/i3f/v20/1994575/manifest,https://www.e-manuscripta.ch/i3f/v21/1994576/full/304/0/default.jpg
image_3557,https://www.e-manuscripta.ch/i3f/v20/1994579/manifest,https://www.e-manuscripta.ch/i3f/v21/1994580/full/304/0/default.jpg
image_3558,https://www.e-manuscripta.ch/i3f/v20/1994584/manifest,https://www.e-manuscripta.ch/i3f/v21/1994585/full/304/0/default.jpg
image_3559,https://www.e-manuscripta.ch/i3f/v20/1994589/manifest,https://www.e-manuscripta.ch/i3f/v21/1994590/full/304/0/default.jpg
image_3560,https://www.e-manuscripta.ch/i3f/v20/1994594/manifest,https://www.e-manuscripta.ch/i3f/v21/1994595/full/304/0/default.jpg
image_3561,https://www.e-manuscripta.ch/i3f/v20/1994598/manifest,https://www.e-manuscripta.ch/i3f/v21/1994599/full/304/0/default.jpg
image_3562,https://www.e-manuscripta.ch/i3f/v20/1994602/manifest,https://www.e-manuscripta.ch/i3f/v21/1994603/full/304/0/default.jpg
image_3563,https://www.e-manuscripta.ch/i3f/v20/1994607/manifest,https://www.e-manuscripta.ch/i3f/v21/1994608/full/304/0/default.jpg
image_3564,https://www.e-manuscripta.ch/i3f/v20/1994611/manifest,https://www.e-manuscripta.ch/i3f/v21/1994612/full/304/0/default.jpg
image_3565,https://www.e-manuscripta.ch/i3f/v20/1994616/manifest,https://www.e-manuscripta.ch/i3f/v21/1994617/full/304/0/default.jpg
image_3566,https://www.e-manuscripta.ch/i3f/v20/1994620/manifest,https://www.e-manuscripta.ch/i3f/v21/1994621/full/304/0/default.jpg
image_3567,https://www.e-manuscripta.ch/i3f/v20/1994625/manifest,https://www.e-manuscripta.ch/i3f/v21/1994626/full/304/0/default.jpg
image_3568,https://www.e-manuscripta.ch/i3f/v20/1994629/manifest,https://www.e-manuscripta.ch/i3f/v21/1994630/full/304/0/default.jpg
image_3569,,
image_3570,,
image_3571,,
image_3572,,
image_3573,https://www.e-manuscripta.ch/i3f/v20/1994651/manifest,https://www.e-manuscripta.ch/i3f/v21/1994652/full/304/0/default.jpg
image_3574,https://www.e-manuscripta.ch/i3f/v20/1994656/manifest,https://www.e-manuscripta.ch/i3f/v21/1994657/full/304/0/default.jpg
image_3575,https://www.e-manuscripta.ch/i3f/v20/1994661/manifest,https://www.e-manuscripta.ch/i3f/v21/1994662/full/304/0/default.jpg
image_3576,https://www.e-manuscripta.ch/i3f/v20/1994666/manifest,https://www.e-manuscripta.ch/i3f/v21/1994667/full/304/0/default.jpg
image_3577,https://www.e-manuscripta.ch/i3f/v20/1994671/manifest,https://www.e-manuscripta.ch/i3f/v21/1994672/full/304/0/default.jpg
image_3578,https://www.e-manuscripta.ch/i3f/v20/1994675/manifest,https://www.e-manuscripta.ch/i3f/v21/1994676/full/304/0/default.jpg
image_3579,https://www.e-manuscripta.ch/i3f/v20/1994680/manifest,https://www.e-manuscripta.ch/i3f/v21/1994681/full/304/0/default.jpg
image_3580,https://www.e-manuscripta.ch/i3f/v20/1994685/manifest,https://www.e-manuscripta.ch/i3f/v21/1994686/full/304/0/default.jpg
image_3581,https://www.e-manuscripta.ch/i3f/v20/1994690/manifest,https://www.e-manuscripta.ch/i3f/v21/1994691/full/304/0/default.jpg
image_3582,https://www.e-manuscripta.ch/i3f/v20/1994695/manifest,https://www.e-manuscripta.ch/i3f/v21/1994696/full/304/0/default.jpg
image_3583,https://www.e-manuscripta.ch/i3f/v20/1994700/manifest,https://www.e-manuscripta.ch/i3f/v21/1994701/full/304/0/default.jpg
image_3584,https://www.e-manuscripta.ch/i3f/v20/1994704/manifest,https://www.e-manuscripta.ch/i3f/v21/1994705/full/304/0/default.jpg
image_3585,https://www.e-manuscripta.ch/i3f/v20/1994709/manifest,https://www.e-manuscripta.ch/i3f/v21/1994710/full/304/0/default.jpg
image_3586,https://www.e-manuscripta.ch/i3f/v20/1994714/manifest,https://www.e-manuscripta.ch/i3f/v21/1994715/full/304/0/default.jpg
image_3587,https://www.e-manuscripta.ch/i3f/v20/1994718/manifest,https://www.e-manuscripta.ch/i3f/v21/1994719/full/304/0/default.jpg
image_3588,https://www.e-manuscripta.ch/i3f/v20/1994723/manifest,https://www.e-manuscripta.ch/i3f/v21/1994724/full/304/0/default.jpg
image_3589,https://www.e-manuscripta.ch/i3f/v20/1994727/manifest,https://www.e-manuscripta.ch/i3f/v21/1994729/full/304/0/default.jpg
image_3590,https://www.e-manuscripta.ch/i3f/v20/1994732/manifest,https://www.e-manuscripta.ch/i3f/v21/1994733/full/304/0/default.jpg
image_3591,https://www.e-manuscripta.ch/i3f/v20/1994737/manifest,https://www.e-manuscripta.ch/i3f/v21/1994738/full/304/0/default.jpg
image_3592,https://www.e-manuscripta.ch/i3f/v20/1994742/manifest,https://www.e-manuscripta.ch/i3f/v21/1994743/full/304/0/default.jpg
image_3593,https://www.e-manuscripta.ch/i3f/v20/1994747/manifest,https://www.e-manuscripta.ch/i3f/v21/1994748/full/304/0/default.jpg
image_3594,https://www.e-manuscripta.ch/i3f/v20/1994752/manifest,https://www.e-manuscripta.ch/i3f/v21/1994753/full/304/0/default.jpg
image_3595,https://www.e-manuscripta.ch/i3f/v20/1994757/manifest,https://www.e-manuscripta.ch/i3f/v21/1994758/full/304/0/default.jpg
image_3596,https://www.e-manuscripta.ch/i3f/v20/1994761/manifest,https://www.e-manuscripta.ch/i3f/v21/1994762/full/304/0/default.jpg
image_3597,https://www.e-manuscripta.ch/i3f/v20/1994766/manifest,https://www.e-manuscripta.ch/i3f/v21/1994767/full/304/0/default.jpg
image_3598,https://www.e-manuscripta.ch/i3f/v20/1994770/manifest,https://www.e-manuscripta.ch/i3f/v21/1994771/full/304/0/default.jpg
image_3599,https://www.e-manuscripta.ch/i3f/v20/1994774/manifest,https://www.e-manuscripta.ch/i3f/v21/1994776/full/304/0/default.jpg
image_4041,https://www.e-manuscripta.ch/i3f/v20/1994779/manifest,https://www.e-manuscripta.ch/i3f/v21/1994780/full/304/0/default.jpg
image_3600,,
image_3601,,
image_3602,,
image_3603,https://www.e-manuscripta.ch/i3f/v20/1987314/manifest,https://www.e-manuscripta.ch/i3f/v21/1987315/full/304/0/default.jpg
image_3604,https://www.e-manuscripta.ch/i3f/v20/1987319/manifest,https://www.e-manuscripta.ch/i3f/v21/1987320/full/304/0/default.jpg
image_3605,https://www.e-manuscripta.ch/i3f/v20/1987324/manifest,https://www.e-manuscripta.ch/i3f/v21/1987325/full/304/0/default.jpg
image_3606,https://www.e-manuscripta.ch/i3f/v20/1987329/manifest,https://www.e-manuscripta.ch/i3f/v21/1987330/full/304/0/default.jpg
image_3607,https://www.e-manuscripta.ch/i3f/v20/1987334/manifest,https://www.e-manuscripta.ch/i3f/v21/1987335/full/304/0/default.jpg
image_3608,https://www.e-manuscripta.ch/i3f/v20/1987338/manifest,https://www.e-manuscripta.ch/i3f/v21/1987339/full/304/0/default.jpg
image_3609,https://www.e-manuscripta.ch/i3f/v20/1987343/manifest,https://www.e-manuscripta.ch/i3f/v21/1987344/full/304/0/default.jpg
image_3610,https://www.e-manuscripta.ch/i3f/v20/1987348/manifest,https://www.e-manuscripta.ch/i3f/v21/1987349/full/304/0/default.jpg
image_3611,https://www.e-manuscripta.ch/i3f/v20/1987352/manifest,https://www.e-manuscripta.ch/i3f/v21/1987353/full/304/0/default.jpg
image_3612,https://www.e-manuscripta.ch/i3f/v20/1987357/manifest,https://www.e-manuscripta.ch/i3f/v21/1987358/full/304/0/default.jpg
image_3613,https://www.e-manuscripta.ch/i3f/v20/1987362/manifest,https://www.e-manuscripta.ch/i3f/v21/1987363/full/304/0/default.jpg
image_3614,https://www.e-manuscripta.ch/i3f/v20/1987367/manifest,https://www.e-manuscripta.ch/i3f/v21/1987368/full/304/0/default.jpg
image_3615,https://www.e-manuscripta.ch/i3f/v20/1987371/manifest,https://www.e-manuscripta.ch/i3f/v21/1987372/full/304/0/default.jpg
image_3616,https://www.e-manuscripta.ch/i3f/v20/1987376/manifest,https://www.e-manuscripta.ch/i3f/v21/1987377/full/304/0/default.jpg
image_3617,https://www.e-manuscripta.ch/i3f/v20/1987381/manifest,https://www.e-manuscripta.ch/i3f/v21/1987382/full/304/0/default.jpg
image_3618,https://www.e-manuscripta.ch/i3f/v20/1987386/manifest,https://www.e-manuscripta.ch/i3f/v21/1987387/full/304/0/default.jpg
image_3619,https://www.e-manuscripta.ch/i3f/v20/1987390/manifest,https://www.e-manuscripta.ch/i3f/v21/1987391/full/304/0/default.jpg
image_3620,https://www.e-manuscripta.ch/i3f/v20/1987395/manifest,https://www.e-manuscripta.ch/i3f/v21/1987396/full/304/0/default.jpg
image_3621,https://www.e-manuscripta.ch/i3f/v20/1987400/manifest,https://www.e-manuscripta.ch/i3f/v21/1987401/full/304/0/default.jpg
image_3622,https://www.e-manuscripta.ch/i3f/v20/1987405/manifest,https://www.e-manuscripta.ch/i3f/v21/1987406/full/304/0/default.jpg
image_3623,https://www.e-manuscripta.ch/i3f/v20/1987409/manifest,https://www.e-manuscripta.ch/i3f/v21/1987410/full/304/0/default.jpg
image_3624,https://www.e-manuscripta.ch/i3f/v20/1987413/manifest,https://www.e-manuscripta.ch/i3f/v21/1987414/full/304/0/default.jpg
image_3625,https://www.e-manuscripta.ch/i3f/v20/1987418/manifest,https://www.e-manuscripta.ch/i3f/v21/1987419/full/304/0/default.jpg
image_3626,https://www.e-manuscripta.ch/i3f/v20/1987423/manifest,https://www.e-manuscripta.ch/i3f/v21/1987424/full/304/0/default.jpg
image_3627,https://www.e-manuscripta.ch/i3f/v20/1987428/manifest,https://www.e-manuscripta.ch/i3f/v21/1987429/full/304/0/default.jpg
image_3628,https://www.e-manuscripta.ch/i3f/v20/1987432/manifest,https://www.e-manuscripta.ch/i3f/v21/1987433/full/304/0/default.jpg
image_3629,https://www.e-manuscripta.ch/i3f/v20/1987437/manifest,https://www.e-manuscripta.ch/i3f/v21/1987438/full/304/0/default.jpg
image_3630,https://www.e-manuscripta.ch/i3f/v20/1987442/manifest,https://www.e-manuscripta.ch/i3f/v21/1987443/full/304/0/default.jpg
image_3631,https://www.e-manuscripta.ch/i3f/v20/1987447/manifest,https://www.e-manuscripta.ch/i3f/v21/1987448/full/304/0/default.jpg
image_3632,https://www.e-manuscripta.ch/i3f/v20/1987452/manifest,https://www.e-manuscripta.ch/i3f/v21/1987453/full/304/0/default.jpg
image_3633,https://www.e-manuscripta.ch/i3f/v20/1987457/manifest,https://www.e-manuscripta.ch/i3f/v21/1987458/full/304/0/default.jpg
image_3634,https://www.e-manuscripta.ch/i3f/v20/1987462/manifest,https://www.e-manuscripta.ch/i3f/v21/1987463/full/304/0/default.jpg
image_3635,https://www.e-manuscripta.ch/i3f/v20/1987467/manifest,https://www.e-manuscripta.ch/i3f/v21/1987468/full/304/0/default.jpg
image_3636,https://www.e-manuscripta.ch/i3f/v20/1987472/manifest,https://www.e-manuscripta.ch/i3f/v21/1987473/full/304/0/default.jpg
image_3637,https://www.e-manuscripta.ch/i3f/v20/1987476/manifest,https://www.e-manuscripta.ch/i3f/v21/1987477/full/304/0/default.jpg
image_3638,https://www.e-manuscripta.ch/i3f/v20/1987480/manifest,https://www.e-manuscripta.ch/i3f/v21/1987481/full/304/0/default.jpg
image_3639,https://www.e-manuscripta.ch/i3f/v20/1987485/manifest,https://www.e-manuscripta.ch/i3f/v21/1987486/full/304/0/default.jpg
image_3640,https://www.e-manuscripta.ch/i3f/v20/1987490/manifest,https://www.e-manuscripta.ch/i3f/v21/1987491/full/304/0/default.jpg
image_3641,https://www.e-manuscripta.ch/i3f/v20/1987494/manifest,https://www.e-manuscripta.ch/i3f/v21/1987496/full/304/0/default.jpg
image_3642,https://www.e-manuscripta.ch/i3f/v20/1987499/manifest,https://www.e-manuscripta.ch/i3f/v21/1987500/full/304/0/default.jpg
image_3643,https://www.e-manuscripta.ch/i3f/v20/1987504/manifest,https://www.e-manuscripta.ch/i3f/v21/1987505/full/304/0/default.jpg
image_3644,https://www.e-manuscripta.ch/i3f/v20/1987508/manifest,https://www.e-manuscripta.ch/i3f/v21/1987509/full/304/0/default.jpg
image_3645,https://www.e-manuscripta.ch/i3f/v20/1987513/manifest,https://www.e-manuscripta.ch/i3f/v21/1987514/full/304/0/default.jpg
image_3646,https://www.e-manuscripta.ch/i3f/v20/1987517/manifest,https://www.e-manuscripta.ch/i3f/v21/1987518/full/304/0/default.jpg
image_3647,https://www.e-manuscripta.ch/i3f/v20/1987522/manifest,https://www.e-manuscripta.ch/i3f/v21/1987523/full/304/0/default.jpg
image_3648,https://www.e-manuscripta.ch/i3f/v20/1987526/manifest,https://www.e-manuscripta.ch/i3f/v21/1987527/full/304/0/default.jpg
image_3649,https://www.e-manuscripta.ch/i3f/v20/1987602/manifest,https://www.e-manuscripta.ch/i3f/v21/1987603/full/304/0/default.jpg
image_3650,https://www.e-manuscripta.ch/i3f/v20/1987607/manifest,https://www.e-manuscripta.ch/i3f/v21/1987608/full/304/0/default.jpg
image_3651,https://www.e-manuscripta.ch/i3f/v20/1987611/manifest,https://www.e-manuscripta.ch/i3f/v21/1987612/full/304/0/default.jpg
image_3652,https://www.e-manuscripta.ch/i3f/v20/1987615/manifest,https://www.e-manuscripta.ch/i3f/v21/1987616/full/304/0/default.jpg
image_3653,https://www.e-manuscripta.ch/i3f/v20/1987620/manifest,https://www.e-manuscripta.ch/i3f/v21/1987621/full/304/0/default.jpg
image_3654,https://www.e-manuscripta.ch/i3f/v20/1987625/manifest,https://www.e-manuscripta.ch/i3f/v21/1987626/full/304/0/default.jpg
