letter_key,title,iiif_manifest_url,type,people_sending,people_addressed,date,von / an [provisorisch],place_of_sender,content_and_medium,folder_name,editorial_comments_1,ref_code_fonds,shelfmark,repository,repo_url,archival_history,rights,language,attachments,published_in,cited_in,editorial_comments_2
letter_0263,"Annemarie Schwarzenbach an Klaus Mann, 1935-09-21",https://www.monacensia-digital.de/i3f/v20/415499/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1935-09-21,Annemarie Schwarzenbach an Klaus Mann,Teheran,1 Telegr. ;,,,KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415499,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415499,,,,,
letter_0390,"Annemarie Schwarzenbach an Klaus Mann, 1935-09-27",https://www.monacensia-digital.de/i3f/v20/415798/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1935-09-27,Annemarie Schwarzenbach an Klaus Mann,[Teheran],,,"Absage von KM bez. Persien, Plan der Heimfahrt, Freude an Barbara Wright, weitere Pläne gemeinsamer Arbeit. ",KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415798,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415798,,,,,
letter_0258,"Annemarie Schwarzenbach an Klaus Mann, 1935-11",https://www.monacensia-digital.de/i3f/v20/415789/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1935-11,Annemarie Schwarzenbach an Klaus Mann,Prangins,1 Br. ;,,"Aufmunterungen aus der Klinik. ""Allerdings – Du solltest nicht so allein sein – ich war es ja auch, trotz Claude, u. man sieht, wohin es geführt hat. Weisst Du, die Widerentdeckung des Lebens seither – es ist fast wunderbar!"" Beziehung zu mehreren Frauen in Prangins - u.a. Janine [Auzepy?] => Die queere Anstaltsgemeinschaft?",KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415789,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415789,,,,,
letter_0268,"Annemarie Schwarzenbach an Klaus Mann, 1935-11",https://www.monacensia-digital.de/i3f/v20/415798/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1935-11,Annemarie Schwarzenbach an Klaus Mann,,,,Prangins. Emigrierter Jude habe sie gerettet (?). Vermutlich nach letter_0267. ,KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415798,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415798,,,,,
letter_0267,"Annemarie Schwarzenbach an Klaus Mann, 1935-11-17",https://www.monacensia-digital.de/i3f/v20/415798/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1935-11-17,Annemarie Schwarzenbach an Klaus Mann,Prangins bei Nyon,,,"Schrecken des Entzuges in Prangins. ""Du weisst dass ich Golo gern geheiratet hätte""",KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415798,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415798,,,,,
letter_0290,"Annemarie Schwarzenbach an Klaus Mann, 1936-01-22",https://www.monacensia-digital.de/i3f/v20/415798/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1936-01-22,Annemarie Schwarzenbach an Klaus Mann,Sils,,,Vermutlich Brief zur Zeit der vielen winterlichen Sils-Fotos von 1936? (Thea) Frenssen zu Gast? Ev. auch auf den Fotos? Margot (Lind?) komm am Freitag. ,KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415798,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415798,,,"Fleischmann, Briefe, S. 143-144.",,
letter_0291,"Annemarie Schwarzenbach an Klaus Mann, 1936-01-28",https://www.monacensia-digital.de/i3f/v20/415798/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1936-01-28,Annemarie Schwarzenbach an Klaus Mann,Sils,,,"Anschluss an letter_0291; Margot eintegroffen, Angriff von Korrodi auf Thomas Mann im Feuilleton. ",KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415798,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415798,,,"Fleischmann, Briefe, S. 145.",,nach erster USA-Reise und Rückkehr mit Therese Giehse
letter_0295,"Annemarie Schwarzenbach an Klaus Mann, 1936-08-09",https://www.monacensia-digital.de/i3f/v20/415798/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1936-08-09,Annemarie Schwarzenbach an Klaus Mann,Sils-Baselgia [Erste USA-Reise],,,"Plan, mit Barbara in Amerika eine journalistische Rundfahrt zu machen, auch um nicht von Eri abhängig zu sein. ",KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415798,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415798,,,"Fleischmann, Briefe, S. 146-147.",,vor der Ersten USA-Reise; Verweis auf Abfahrt
letter_0284,"Annemarie Schwarzenbach an Klaus Mann, 1937-01",https://www.monacensia-digital.de/i3f/v20/415798/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1937-01,Annemarie Schwarzenbach an Klaus Mann,New York,,,"Kurzbericht über die amerikanische Pfeffermühle-Premiere, 'reizende Stimmung'.",KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415798,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415798,,,"Fleischmann, Briefe, S. 147. [auf Januar 1937 datiert]",,
letter_0296,"Annemarie Schwarzenbach an Klaus Mann, 1937-01-31",https://www.monacensia-digital.de/i3f/v20/415798/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1937-01-31,Annemarie Schwarzenbach an Klaus Mann,Uniontown,,,Auseinandersetzung amerikanische Pfeffermühle.,KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415798,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415798,,,"Fleischmann, Briefe, S. 148.",,
letter_0292,"Annemarie Schwarzenbach an Klaus Mann, 1937-02-25",https://www.monacensia-digital.de/i3f/v20/415798/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1937-02-25,Annemarie Schwarzenbach an Klaus Mann,Sils ,,,Zu KMs Gide-Aufsatz,KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415798,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415798,,,"Fleischmann, Briefe, S. 149-151.",,nach Erster USA-Reise; Rückblick > Auseinandersetzungen mit EM in NY
letter_0293,"Annemarie Schwarzenbach an Klaus Mann, 1937-03-05",https://www.monacensia-digital.de/i3f/v20/415798/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1937-03-05,Annemarie Schwarzenbach an Klaus Mann,Sils-Baselgia,,,"Zur Auseinandersetzung der amerikanischen Pfeffermühle rund um Maurcie Wertheim (vgl. Rooney, S. 161-166), AS rechtfertigt sich.",KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415798,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415798,,,"Fleischmann, Briefe, S. 151-152.",,
letter_0297,"Annemarie Schwarzenbach an Klaus Mann, 1937-03-09",https://www.monacensia-digital.de/i3f/v20/415798/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1937-03-09,Annemarie Schwarzenbach an Klaus Mann,St. Moritz,,,,KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415798,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415798,,,,,
letter_0250,"Annemarie Schwarzenbach an Klaus Mann, 1937-05-05",https://www.monacensia-digital.de/i3f/v20/415497/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1937-05-05,Annemarie Schwarzenbach an Klaus Mann,Danzig,1 Br. ;,,Brief aus Danzig geriert sich als Nazi-Sympathisantin wg. Zensur. ,KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415497,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415497,,,"Fleischmann, Briefe, S.153-154.",,"Achtung bei Fleischmann wird Wort weglassen: ""Gefolge von ? Schriftstellern""; höchst ironischer Brief"
letter_0288,"Annemarie Schwarzenbach an Klaus Mann, 1937-05-21",https://www.monacensia-digital.de/i3f/v20/415798/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1937-05-21,Annemarie Schwarzenbach an Klaus Mann,Riga,,,"Zum politischen Zustand der Baltischen Staaten - sehr relevant für Baltikum-Artikel! Zu Barbara und Michael/Michel: Haben sehr seriöse journalistische Aufträge (siehe auch Miermont, S. 234)",KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415798,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415798,,,"Fleischmann, Briefe, S. 155-156.",,Winter vor erster Amerikareise
letter_0283,"Annemarie Schwarzenbach an Klaus Mann, 1937-05-28",https://www.monacensia-digital.de/i3f/v20/415798/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1937-05-28,Annemarie Schwarzenbach an Klaus Mann,Moskau,,,"Aus Moskau, offenbar gute Beziehung zu Becher (nachdem er bei ihrem ersten Moskau-Aufenthalt 34 sehr ungünstig über sie geurteilt). Da 'Nachjagen' hinter Saladin nachlass 'scheusslich mühsam'.",KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415798,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415798,,,"Fleischmann, Briefe, S. 156-157.",,
letter_0245,"Annemarie Schwarzenbach an Klaus Mann, 1937-06-02",https://www.monacensia-digital.de/i3f/v20/415501/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1937-06-02,Annemarie Schwarzenbach an Klaus Mann,Saltsjö,1 Br. ;,,"Ankufnt in Schweden beim Schwager. Über Moskau-Aufenthalt, hat dort Becher getroffen. Kritisiert das Sowjetregime. Claude nun auch persische Krankheit, jedoch ohne Droge weniger abgefedert (d.h. die persische Krankheit ist NICHT die Droge). Zukunftspläne für Sommer 37: ""Jedenfalls kann ich mir, wenn wir zu so Vielen sind – ""sechs Freunde"" scheint mir – einen Som[m]er in Sils, mit billigen Arrangements bei der Godli, u. unserer alten Stube als Zentrum, doch sehr schön u. traulich denken.""",KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415501,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415501,,,"Fleischmann, Briefe, S. 158-160.",,
letter_0257,"Annemarie Schwarzenbach an Klaus Mann, 1937-09-11",https://www.monacensia-digital.de/i3f/v20/415502/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1937-09-11,Annemarie Schwarzenbach an Klaus Mann,Sils,1 Br. ;,,"AS mit Barbara Wright und Michel/Michael/Mike Logan (Rooney, S. 161) in Sils, nachdem sie sie in Skandinavien mitgeholt hat. Sorgt für sie und klingt an, dass Mike ev. eine Beziehung mit Claude (Clarac) hatte/hat: ""Und bei der offensichtlich engen Beziehung zwischen Claude u. Mike war ich naiv genug, anzunehmen, – da es wirklich über meine Kräfte jetzt, jetzt auch noch mehr als meine eigene u. Barbaren nächste Zukunft unterwegs zu sichern – man darf es Claudes bedeutenden Reserven zumuten, nun die Sorge für Mike zu übernehmen. Diese Zumutung hätte beinahe die bisher freundliche Stim[m]ung in Sils ruiniert. Und ganz verbittern musste uns mich – Dir darf ich es ja erzählen – dass die in[n]erlich erwachsenen Knaben es zustande brachten, recht intim zusam[m]en zu leben, aber nicht zusammen zu reden. Und Du ken[n]st die Undankbarkeit einer solchen Vermittlungs–Rolle – – Kurz, Claude sagte mir endlich, dass es genau der Amsterdamer Umweg sei, der ihn verstim[m]e – ob wegen des ""Luxus"" oder ob Jalousie im Spiel war, weiss ich nicht."" - Die Verbindung Claude-Barbara-Michael ist einleuchtend, da Barbara ja eng mit Claude befreundet ist, ihn ev. hätte heiraten 'sollen' etc.  Laut KMs Tagebuch vom 27 September 1937 (S. 77 - bei Rooney fälschlich November) verbrachte er später eine Nacht mit Michael Logan (während dieser Zeit sind AS und Barbara unterwegs in den Südstaatten bzw. AS mit erkranktem Bein immobil). Da Claude womöglich über Michaels Besuch bei Klaus in Amsterdam aus Eifersucht aufgebracht war, liegt nahe, dass sich da schon früher etwas angebahnt haben könnte (oder Claude eben grundsätzlich eifersüchtig war, dass KM ihm Michael ausspannt?). Zur Beziehung KM - Logan vgl. auch https://www.monacensia-digital.de/urn/urn:nbn:de:0302-11591, vermutlich vom 28. September 37, d.h. ein Jahr später. Siehe auch Georgiadou, S. 174f.: ""Claude ist in Michael verliebt, Michael nicht in ihn."" Woher sie diese Info hat ist unklar, AS' Brief spricht von einer etablierten inimen Beziehung (ev. Von der Lühe, I. (1993), S. 138 - d.h. Biographie über EM - nein, in der Fischer-Ausgabe, S. 180, ist da von Clarac gar nicht die Rede). Offenbar hatte Georgiadou dieselbe Quelle wie Miermont, S. 235: ""Karussel der Beziehungen"" - Sie zitiert diesen Brief an KM, übersieht jedoch offenbar, dass dort die Beziehung zwischen Claude und KM als enger als nur einseitige Verliebtheit dargestellt wird. Sie berichtet auch über Fotos, die Clarac von Michael Logan gemacht haben soll (welche Fotos, wo sind die heute? Pagau-Clarac fragen!). 
Offenbar war Claude Clarac auch im Sommer 37 in Sils, AS hätte ihn aber lieber nicht dabei gehabt! Streit über Scheidung oder Nicht-Scheidung bei Fextal-Wanderung!   ",KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415502,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415502,,,Bei Fleischmann nicht abgedruckt!,,
letter_0256,"Annemarie Schwarzenbach an Klaus Mann, 1937-11-10",https://www.monacensia-digital.de/i3f/v20/415504/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1937-11-10,Annemarie Schwarzenbach an Klaus Mann,Monteagle,1 Br. ;,,,KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415504,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415504,,,"Fleischmann, Briefe, S. 160-161.",,
letter_0294,"Annemarie Schwarzenbach an Klaus Mann, 1938-03-18",https://www.monacensia-digital.de/i3f/v20/415798/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1938-03-18,Annemarie Schwarzenbach an Klaus Mann,Sils-Baselgia [nach zweiter USA-Reise],,,"Zur Annektion Österreichs und AS' 'geheimer Mission' hinzufahren. Lange Ausführung zu den Vorkommnissen um Mopsa und Thun; Reflexion der Beziehung mit Eri (vgl. auch Rooney, S. 181-85): ""Dieses Jahr erst, drüben in Amerika, war es anders. In Boonton war es anders, u. Eri wusste mich liebevoll zu überzeugen, dass sie all die Jahre u. soviel Mühe, Geduld u. Sorge nicht aufgewandt hätte für mich, wäre es nicht des Aufwands ihrer Meinung nach wert. Aber gleichzeitig redete sie mir auch zu, dass es, so wie die Dinge liegen, nicht tragbar wäre, eine Beziehung so zu ändern, wie ich es auf einmal ertrotzen u. wahr haben wollte. Sie überzeugte mich nicht ganz, mir war Him[m]elangst davor, (die Berufsarbeit allein – unsere Sache mit der Feder zu führen, in Schweizer Zeitungen, gegen den Feind, der mit Fliegern u. Tanks die Länder erobert – kann man vom Glauben an unsere winzig wirkungsvolle Mission den[n] leben?) – mir war Angst vor dem Alleinsein, u. nichts blieb übrig als die Realität, Freunde zu haben.""",KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415798,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415798,,,"Fleischmann, Briefe, S. 162-165.",,vor der Ersten USA-Reise; Verweis auf Abfahrt
letter_0279,"Annemarie Schwarzenbach an Klaus Mann, 1938-05-14",https://www.monacensia-digital.de/i3f/v20/415798/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1938-05-14,Annemarie Schwarzenbach an Klaus Mann,Samedan,,,"Entzug bei Ruppaner im Sommer 1938. Erwähnung d. Persienreise, in einem ""Hochtal, am Ende der Welt"" und hat dort Erkenntnis über sich gewonnen.Fleischmann datiert den Brief sogar erst auf Mai 35 (S. 166f.). Sehr wahrscheinlich ist es ein späterer Aufenthalt bei Ruppanner, erst im Sommer 38. ",KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415798,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415798,,,,,
letter_0280,"Annemarie Schwarzenbach an Klaus Mann, 1938-05-22",https://www.monacensia-digital.de/i3f/v20/415798/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1938-05-22,Annemarie Schwarzenbach an Klaus Mann,Samedan,,,Entzug bei Ruppaner im Sommer 1938. ,KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415798,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415798,,,,,"nach der zweiten USA-Reise, vor Afghanistanreise; Klinikaufenthalte in Samedan, Kreuzlingen und Yverdon [ACHTUNG: zwei Briefe!]"
letter_0282,"Annemarie Schwarzenbach an Klaus Mann, 1938-07-30",https://www.monacensia-digital.de/i3f/v20/415798/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1938-07-30,Annemarie Schwarzenbach an Klaus Mann,Kreuzlingen,,,"Nachrichten aus dem Entzug in Kreuzlingen. ""Nein, man muss unter Freunden sein"" - Binswanger empfiehlt nach Entzug eine Isolierung von allen Freunden. ""Alles Andere (selbst – was ich ablehnen würde – die ""Erlaubnis"" hier mit einem anderen Patienten zu verkehren) sei Ansteckung"" - ev. Verknüpfung von Sucht und Homosexualität, da die Art ihres 'Verkehrs' mit anderen Patientinnen ja oftmals amouröser Natur war; aber auch, weil Binswanger sich intensiv mit Homosexualität und 'Perversion' auseinandergesetzt hat. ",KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415798,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415798,,,"Fleischmann, Briefe, S. 169-170.",,
letter_0476,"Annemarie Schwarzenbach an Klaus Mann, 1938-08-03",https://www.monacensia-digital.de/i3f/v20/415798/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1938-08-03,Annemarie Schwarzenbach an Klaus Mann,Kreuzlingen,,,"Nachrichten aus dem Entzug in Kreuzlingen. ""Nein, man muss unter Freunden sein"" - Binswanger empfiehlt nach Entzug eine Isolierung von allen Freunden. ""Alles Andere (selbst – was ich ablehnen würde – die ""Erlaubnis"" hier mit einem anderen Patienten zu verkehren) sei Ansteckung"" - ev. Verknüpfung von Sucht und Homosexualität, da die Art ihres 'Verkehrs' mit anderen Patientinnen ja oftmals amouröser Natur war; aber auch, weil Binswanger sich intensiv mit Homosexualität und 'Perversion' auseinandergesetzt hat. ",KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415798,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415798,,,"Fleischmann, Briefe, S. 170-172",,
letter_0244,"Annemarie Schwarzenbach an Klaus Mann, 1939-01",https://www.monacensia-digital.de/i3f/v20/415520/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1939-01,Annemarie Schwarzenbach an Klaus Mann,Yverdon,1 Br. ;,,"Prangins als 'jenseitiges Exil', intensives 'poetisches' Schreiben an Glückliches Tal. ",KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415520,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415520,,,,,
letter_0261,"Annemarie Schwarzenbach an Klaus Mann, 1940-01-18",https://www.monacensia-digital.de/i3f/v20/415506/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1940-01-18,Annemarie Schwarzenbach an Klaus Mann,Lloyd Triestino,1 Br. ;,,"Auf der Rückkehr aus Indien. Hoffnung, wieder mit Eri und KM sein zu können, gitb Sils noch nicht auf. ",KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415506,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415506,,,"Fleischmann, Briefe, S. 174-176.",,
letter_0262,"Annemarie Schwarzenbach an Klaus Mann, 1940-06-21",https://www.monacensia-digital.de/i3f/v20/415508/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1940-06-21,Annemarie Schwarzenbach an Klaus Mann,Lowell,1 Br. ;,,"Anfang der 3. USA reise, Diskussion der Gründung neuer Zeitschrift (Decision). ",KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415508,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415508,,,"Fleischmann, Briefe, S. 176-178.",,
letter_0264,"Annemarie Schwarzenbach an Klaus Mann, 1940-07-23",https://www.monacensia-digital.de/i3f/v20/415510/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1940-07-23,Annemarie Schwarzenbach an Klaus Mann,Nantucket Island,1 Br. ;,,Über die Beziehugn zu Margot und McCullers.,KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415510,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415510,,,"Fleischmann, Briefe, S. 178-179.",,handschriftliche Ergänzung KM's von Fleischmann nicht ediert und kommentiert
letter_0241,"Annemarie Schwarzenbach an Klaus Mann, 1940-08-01",https://www.monacensia-digital.de/i3f/v20/415512/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1940-08-01,Annemarie Schwarzenbach an Klaus Mann,Nantucket Island,1 Br. ;,,"Konflikt-Brief über die Rolle, die gegen den Faschismus/im Krieg zu spielen ist. Glaubt, dass sie auch in der Schweiz bald nicht mehr gedruckt werde. Zählt sich  zur Emmigration: ""Siehst Du, für Euch, Dich und (aber auch für die meisten Freunde, mit denen Ihr zusammen seid) ist die Frage
längst entschieden, die ich mit Golo, oder mit Margot, noch ernstlich diskutierte: die Frage, ob man in der Emmigration nicht den Zusammenhang mit der Heimat so stark einbüsse, dass man dann, in vielleicht entscheidenden Momenten von Aenderungen, die Stimme nicht mehr erheben könne, nicht mehr dazu gehöre."" Und weiter unten: ""ich stehe gerade erst heute, oder gar übermorgen, vor der Entscheidung, durch meine Arbeiten Emmigrant zu werden."" Augenblicke, in denen sie sich als ""Verräter"" oder ""Hochstapler"" fühle. Auch für sie sei es notwendig, neue Zeitschriften zu gründen, Verlage am Leben zu halten etc.",KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415512,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415512,,,"Fleischmann, Briefe, S. 179-184.",,
letter_0242,"Annemarie Schwarzenbach an Klaus Mann, 1940-09-01",https://www.monacensia-digital.de/i3f/v20/415514/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1940-09-01,Annemarie Schwarzenbach an Klaus Mann,Nantucket Island,1 Br. ;,,"Probleme des Vichy-Passes: Hat Angst, Claude zu exponieren, wenn sie zu aktiv wird oder nach England reist. ""Ich finde, die Scheidung hätte den Vorteil, dass ich wieder einen Schweizer Pass bekommen könnte, –allerdings nur solange sie dort nicht in aller Form gleichgeschaltet sind"".",KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415514,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415514,,,"Fleischmann, Briefe, S. 184-185.",,
letter_0266,"Annemarie Schwarzenbach an Klaus Mann, 1941-01-28",https://www.monacensia-digital.de/i3f/v20/415470/manifest,,"Schwarzenbach, Annemarie (1908-1942)","Mann, Klaus",1941-01-28,Annemarie Schwarzenbach an Klaus Mann,o.O.,1 Br. ;,,"Nach Internierung: ""Aber lassen wir es. Ich glaube, er war mein grundsätzlicher u. schwerwiegender Irrtum, der Irrtum eines halben Lebens, dass ich immer geworben, gebeten, Hilfe erwartet habe, im[m]er mich beweisen u. bewähren, im[m]er eine Antwort wollte.""",KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415470,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415470,,,"Fleischmann, Briefe, S. 185-187.",,
letter_0247,"Annemarie Schwarzenbach an Klaus Mann, 1942-09-02",https://www.monacensia-digital.de/i3f/v20/415516/manifest,,"Schwarzenbach, Annemarie","Mann, Klaus",1942-09-02,Annemarie Schwarzenbach an Klaus Mann,Sils-Baseglia,1 Br. ;,,"Der letzte erhaltene Brief an KM (bei Fleischmann als z.T. ungenaue Übersetzung). Reflexion über ""Marc"". ",KM B 255,DE-611-BF-24447,Münchner Stadtbibliothek / Monacensia,https://www.monacensia-digital.de/content/titleinfo/415516,Nachl. Klaus Mann,oai:www.monacensia-digital.de/schwarzenbach:415516,,,,,
letter_0145,Annemarie Schwarzenbach an Klaus Wolfskehl,https://iiif.ub.unibe.ch/presentation/v3/manifest/71bbdccc-7ec2-46b0-9237-76a92cbab110,,"Schwarzenbach, Annemarie","Wolfskehl, Karl (1869-1948)          ",,Annemarie Schwarzenbach an Klaus Wolfskehl,[o.O],"1 S., hs.","Wolfskehl, Klaus",,,HS.NZ71.0001,,https://www.dla-marbach.de/find/opac/id/HS00567419/,,,,,,,
letter_0477,"Annemarie Schwarzenbach an Lotti Baumann, 1939-06-22",https://iiif.ub.unibe.ch/presentation/v3/manifest/5cc15cdf-1d87-4e4f-9b2b-84af5e8a08cf,,"Schwarzenbach, Annemarie","Baumann, Lotti",1939-06-22,Annemarie Schwarzenbach an Lotti Baumann,,1 Brief,19,Datum auf Brief ohne Angabe Jahr: 22.06.,,SLA-Schwarzenbach-B-1-BAU,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2019037,,,Deutsch,"- 1 Fotokopie des Briefs - 1 Notizzettel: ""Lotti Baumann (ev. Freundin auch von Marie-Louise Bodmer)""",,,
letter_0412,"Annemarie Schwarzenbach an Mabel Zuppinger, 1942-10-19",https://www.e-manuscripta.ch/i3f/v20/5289839/manifest,,"Schwarzenbach, Annemarie (1908-1942)",,1942-10-19,Annemarie Schwarzenbach an Mabel Zuppinger,,1 Brief,,,,,ZB,https://doi.org/10.7891/e-manuscripta-184048,,,,,,,"schlecht lesbar, Briefpapier von der American Export Line; deutlich nach USA-Reise verfasst."
