photo_id,label,iiif_manifest,id_sla,title,date,date_normalised,travel,photographer,people_on_photo,characteristics,comments_1,captions_1,captions_2,signatures,stamp,orientation,shape,url_helveticarchives,url_wikimedia,url_emanuscripta,iiif_manifest_emanuscripta,repository,published_in,mentioned_in,comments_2
image_0901,"Barbara Hamilton-Wright,  [SLA-Schwarzenbach-A-5-06/195]",,SLA-Schwarzenbach-A-5-06/195,Barbara Hamilton-Wright,,,Dritte Persienreise?,"Schwarzenbach, Annemarie (1908-1942)","Hamilton-Wright, Barbara","schwarz-weiss, nicht aufgezogen",Barbara Hamilton-Wright in einem Auto,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113449,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Barbara_Hamilton-Wright_%28Lokalisierung_unsicher%2C_geh%C3%B6rt_sehr_wahrscheinlich_nicht_in_die_Serie_AS-06%29_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-06-195.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72573,https://www.e-manuscripta.ch/i3f/v20/1982295/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0902,"Barbara Hamilton-Wright und Annemarie Schwarzenbach,  [SLA-Schwarzenbach-A-5-06/196]",,SLA-Schwarzenbach-A-5-06/196,Barbara Hamilton-Wright und Annemarie Schwarzenbach,,,Dritte Persienreise?,,"Hamilton-Wright, Barbara¦Schwarzenbach, Annemarie (1908-1942)","schwarz-weiss, nicht aufgezogen",Barbara Hamilton-Wright und Annemarie Schwarzenbach,,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113450,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0903,"Barbara Hamilton-Wright und Annemarie Schwarzenbach,  [SLA-Schwarzenbach-A-5-06/197]",,SLA-Schwarzenbach-A-5-06/197,Barbara Hamilton-Wright und Annemarie Schwarzenbach,,,Dritte Persienreise?,,"Schwarzenbach, Annemarie (1908-1942)¦Hamilton-Wright, Barbara","schwarz-weiss, nicht aufgezogen",Barbara Hamilton-Wright und Annemarie Schwarzenbach,,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113451,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0904,"Barbara Hamilton-Wright,  [SLA-Schwarzenbach-A-5-06/198]",,SLA-Schwarzenbach-A-5-06/198,Barbara Hamilton-Wright,,,Dritte Persienreise?,"Schwarzenbach, Annemarie (1908-1942)","Hamilton-Wright, Barbara","schwarz-weiss, nicht aufgezogen",Barbara Hamilton-Wright in einem Auto,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113452,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Barbara_Hamilton-Wright_%28Lokalisierung_unsicher%2C_geh%C3%B6rt_sehr_wahrscheinlich_nicht_in_die_Serie_AS-06%29_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-06-198.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72574,https://www.e-manuscripta.ch/i3f/v20/1982299/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0905,"Barbara Hamilton-Wright,  [SLA-Schwarzenbach-A-5-06/199]",,SLA-Schwarzenbach-A-5-06/199,Barbara Hamilton-Wright,,,Dritte Persienreise?,"Schwarzenbach, Annemarie (1908-1942)","Hamilton-Wright, Barbara","schwarz-weiss, nicht aufgezogen",Barbara Hamilton-Wright,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113453,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Barbara_Hamilton-Wright_%28Lokalisierung_unsicher%2C_geh%C3%B6rt_sehr_wahrscheinlich_nicht_in_die_Serie_AS-06%29_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-06-199.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72575,https://www.e-manuscripta.ch/i3f/v20/1982303/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0906,"Barbara Hamilton-Wright und Annemarie Schwarzenbach,  [SLA-Schwarzenbach-A-5-06/200]",,SLA-Schwarzenbach-A-5-06/200,Barbara Hamilton-Wright und Annemarie Schwarzenbach,,,Dritte Persienreise?,,"Hamilton-Wright, Barbara¦Schwarzenbach, Annemarie (1908-1942)","schwarz-weiss, nicht aufgezogen",Barbara Hamilton-Wright und Annemarie Schwarzenbach in einem Auto,,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113464,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0907,"Barbara Hamilton-Wright,  [SLA-Schwarzenbach-A-5-06/201]",,SLA-Schwarzenbach-A-5-06/201,Barbara Hamilton-Wright,,,Dritte Persienreise?,"Schwarzenbach, Annemarie (1908-1942)","Hamilton-Wright, Barbara","schwarz-weiss, nicht aufgezogen",Barbara Hamilton-Wright steht neben einem Auto,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113465,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Barbara_Hamilton-Wright_%28Lokalisierung_unsicher%2C_geh%C3%B6rt_sehr_wahrscheinlich_nicht_in_die_Serie_AS-06%29_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-06-201.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72576,https://www.e-manuscripta.ch/i3f/v20/1982308/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0908,"Annemarie Schwarzenbach,  [SLA-Schwarzenbach-A-5-06/202]",,SLA-Schwarzenbach-A-5-06/202,Annemarie Schwarzenbach,,,Dritte Persienreise?,,"Schwarzenbach, Annemarie (1908-1942)","schwarz-weiss, nicht aufgezogen",Annemarie Schwarzenbach,,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113466,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0909,"Barbara Hamilton-Wright und Annemarie Schwarzenbach,  [SLA-Schwarzenbach-A-5-06/203]",,SLA-Schwarzenbach-A-5-06/203,Barbara Hamilton-Wright und Annemarie Schwarzenbach,,,Dritte Persienreise?,,"Hamilton-Wright, Barbara¦Schwarzenbach, Annemarie (1908-1942)","schwarz-weiss, nicht aufgezogen",Barbara Hamilton-Wright und Annemarie Schwarzenbach,,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113467,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0910,"Barbara Hamilton-Wright und Annemarie Schwarzenbach,  [SLA-Schwarzenbach-A-5-06/204]",,SLA-Schwarzenbach-A-5-06/204,Barbara Hamilton-Wright und Annemarie Schwarzenbach,,,Dritte Persienreise?,,"Schwarzenbach, Annemarie (1908-1942)¦Hamilton-Wright, Barbara","schwarz-weiss, nicht aufgezogen",Barbara Hamilton-Wright und Annemarie Schwarzenbach,,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113468,,,,Schweizerisches Literaturarchiv (SLA),,,
image_1272,"Menschen,  [SLA-Schwarzenbach-A-5-08/215]",,SLA-Schwarzenbach-A-5-08/215,Menschen,,,USA/unklar,,"Schwarzenbach, Annemarie (1908-1942)¦Hamilton-Wright, Barbara","schwarz-weiss, nicht aufgezogen",Lokalisierung unsicher | Barbara Hamilton-Wright und Annemarie Schwarzenbach,,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=244398,,,,Schweizerisches Literaturarchiv (SLA),,,
image_1273,"Menschen,  [SLA-Schwarzenbach-A-5-08/216]",,SLA-Schwarzenbach-A-5-08/216,Menschen,,,USA/unklar,,"Schwarzenbach, Annemarie (1908-1942)¦Hamilton-Wright, Barbara","schwarz-weiss, nicht aufgezogen",Lokalisierung unsicher | Barbara Hamilton-Wright und Annemarie Schwarzenbach,,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=245061,,,,Schweizerisches Literaturarchiv (SLA),,,
image_1274,"Menschen,  [SLA-Schwarzenbach-A-5-08/217]",,SLA-Schwarzenbach-A-5-08/217,Menschen,,,USA/unklar,,"Schwarzenbach, Annemarie (1908-1942)¦Hamilton-Wright, Barbara","schwarz-weiss, nicht aufgezogen",Lokalisierung unsicher | Barbara Hamilton-Wright und Annemarie Schwarzenbach,,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=245062,,,,Schweizerisches Literaturarchiv (SLA),,,
image_1302,"Menschen, s.d. [SLA-Schwarzenbach-A-5-08/245]",,SLA-Schwarzenbach-A-5-08/245,Menschen,s.d.,,USA/unklar,"Schwarzenbach, Annemarie (1908-1942)","Hamilton-Wright, Barbara","schwarz-weiss, nicht aufgezogen",Lokalisierung unsicher | Barbara Hamilton-Wright,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=245110,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Menschen_Lokalisierung_unsicher_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-08-245.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73185,https://www.e-manuscripta.ch/i3f/v20/1985120/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_1957,"USA, Cincinnati/OH: Better Housing League,  [SLA-Schwarzenbach-A-5-12/001]",,SLA-Schwarzenbach-A-5-12/001,"USA, Cincinnati/OH: Better Housing League",,,USA/nicht AS,"Longley, Charles H.",,"schwarz-weiss, nicht aufgezogen",Häuserfront,Please return to Better Housing League¦312 St. 9th St.¦Cincinnati Ohio,,nicht signiert,gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=314178,,,,Schweizerisches Literaturarchiv (SLA),,,
image_1958,"USA, Cincinnati/OH: Better Housing League,  [SLA-Schwarzenbach-A-5-12/002]",,SLA-Schwarzenbach-A-5-12/002,"USA, Cincinnati/OH: Better Housing League",,,Zweite USA-Reise,,,"schwarz-weiss, nicht aufgezogen","Zimmer mit Herd, Bett und Wäschezuber",Return to Better Housing League¦25 E 9th St.,Filthy tenement room - Cincinnati - Adress unknown,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=314180,,,,Schweizerisches Literaturarchiv (SLA),,,
image_1959,"USA, Cincinnati/OH: Better Housing League,  [SLA-Schwarzenbach-A-5-12/003]",,SLA-Schwarzenbach-A-5-12/003,"USA, Cincinnati/OH: Better Housing League",,,Zweite USA-Reise,,,"schwarz-weiss, nicht aufgezogen",Das Innere eines Zimmers gefüllt mit Müll und leeren Flaschen,"Better Housing League¦312 St. 9th St. Cincinnati, Ohio [Legende nicht von AS]",Filthy room occupied by aged woman [Legende nicht von AS],nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=314199,,,,Schweizerisches Literaturarchiv (SLA),,,
image_1961,"USA, Cincinnati/OH: Better Housing League,  [SLA-Schwarzenbach-A-5-12/005]",,SLA-Schwarzenbach-A-5-12/005,"USA, Cincinnati/OH: Better Housing League",,,Zweite USA-Reise,,,"schwarz-weiss, nicht aufgezogen",Abgerissene Häuserzeile,Better Housing League [Legende nicht von AS],"East Sixth street¦[.....] dilapidated , unsanitary and unsafe buildings taken down by order of Bldg. department [Legende nicht von AS]",nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=314201,,,,Schweizerisches Literaturarchiv (SLA),,,
image_1962,"USA, Cincinnati/OH: Better Housing League,  [SLA-Schwarzenbach-A-5-12/006]",,SLA-Schwarzenbach-A-5-12/006,"USA, Cincinnati/OH: Better Housing League",,,Zweite USA-Reise,,,"schwarz-weiss, nicht aufgezogen",Abgerissene Häuser,Henderson Alley. Row of dilapidated tenement houses condemned by Housing Bureau. Better Housing League¦Visiting Housekeeper cooperatiing. 7-28-20,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=314202,,,,Schweizerisches Literaturarchiv (SLA),,,
image_1963,"USA, Cincinnati/OH: Better Housing League,  [SLA-Schwarzenbach-A-5-12/007]",,SLA-Schwarzenbach-A-5-12/007,"USA, Cincinnati/OH: Better Housing League",,,Zweite USA-Reise,,,"schwarz-weiss, nicht aufgezogen",Ein Wohnzimmer mit einem Klavier,Return to Better Housing League¦25 E 9th St.,"809 Richmond Street. Neat room in home of colored family removed from filthy, dilapidated flat. Shows results of Visitng Housekeeper's efforts. 7-29-20",nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=314203,,,,Schweizerisches Literaturarchiv (SLA),,,
image_1964,"USA, Cincinnati/OH: Better Housing League,  [SLA-Schwarzenbach-A-5-12/008]",,SLA-Schwarzenbach-A-5-12/008,"USA, Cincinnati/OH: Better Housing League",,,Zweite USA-Reise,,,"schwarz-weiss, nicht aufgezogen",Männer beim Abriss eines Hauses,Better Housing League,420 McAlister - Owner Mr. Dabney (recently sold to the Western Southern Life Insurance Company). Building had a number of dark rooms. Picture shows bad condition of walls. Entire building now being torn down.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=314204,,,,Schweizerisches Literaturarchiv (SLA),,,
image_1965,"USA, Cincinnati/OH: Better Housing League,  [SLA-Schwarzenbach-A-5-12/009]",,SLA-Schwarzenbach-A-5-12/009,"USA, Cincinnati/OH: Better Housing League",,,Zweite USA-Reise,,,"schwarz-weiss, nicht aufgezogen",Vorher/Nachher: vrgl. AS-12-010 | Haus an einer Strasse,Return to Better Housing League¦312 St. 9th St.¦Cincinnati Ohio,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=314205,,,,Schweizerisches Literaturarchiv (SLA),,,
image_1966,"USA, Cincinnati/OH: Better Housing League,  [SLA-Schwarzenbach-A-5-12/010]",,SLA-Schwarzenbach-A-5-12/010,"USA, Cincinnati/OH: Better Housing League",,,Zweite USA-Reise,,,"schwarz-weiss, nicht aufgezogen",Vorher/Nachher: vrgl. AS-12-009 | Haus an einer Strasse,Return to Better Housing League¦312 St. 9th St.¦Cincinnati Ohio,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=314206,,,,Schweizerisches Literaturarchiv (SLA),,,
image_1967,"USA, Cincinnati/OH: Better Housing League,  [SLA-Schwarzenbach-A-5-12/011]",,SLA-Schwarzenbach-A-5-12/011,"USA, Cincinnati/OH: Better Housing League",,,Zweite USA-Reise,"Schmidt, J.R.",,"schwarz-weiss, nicht aufgezogen",Familie vor einem Holzhaus,Please return to Better Housing League¦312 St. 9th St.¦Cincinnati Ohio,Family living in dilapidated shack - East End,nicht signiert,gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=314207,,,,Schweizerisches Literaturarchiv (SLA),,,
image_1970,"USA: Hütte,  [SLA-Schwarzenbach-A-5-12/014]",,SLA-Schwarzenbach-A-5-12/014,USA: Hütte,,,USA/nicht AS,"Korth, Fred G. (1902-1982)",,"schwarz-weiss, nicht aufgezogen",Eine Holzhütte im Wald,"Eine Blockhütte im amerikanischen Wald, das Bild, dass man in Nordamerika vor 50-100 Jahren überall vor sich sah. So fing die Kolonisation und Zivilisation dieses Kontinents an, die den Raub des Waldes im Gefolge hatte und schliesslich vielerorts schon Erosion und Verwüstung.",,nicht signiert,gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=314471,,,,Schweizerisches Literaturarchiv (SLA),,,
image_1998,"USA, Ohio River: Landschaft,  [SLA-Schwarzenbach-A-5-12/042]",,SLA-Schwarzenbach-A-5-12/042,"USA, Ohio River: Landschaft",,,USA/nicht AS,"Briol, Paul (1889-1969)",,"schwarz-weiss, nicht aufgezogen",Blick vom Ufer auf den Fluss,"Twilight on the Ohio near Rabbit Hash, Ky. [Kentucky]",,nicht signiert,gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=315430,,,,Schweizerisches Literaturarchiv (SLA),,,
image_1999,"USA, Ohio River: Boot,  [SLA-Schwarzenbach-A-5-12/043]",,SLA-Schwarzenbach-A-5-12/043,"USA, Ohio River: Boot",,,USA/nicht AS,"Briol, Paul (1889-1969)",,"schwarz-weiss, nicht aufgezogen","Blick auf das Führerhaus des Raddampfers ""Gordon C. Greene""","Das Pilotenhaus.¦Marc Twain in ""The Guilded Age"" beschreibt ein ""Rennen"" zwischen 2 Dampfern, wobei schliesslich ein Dampfer explodierte.¦Rennen gibt es auch heute noch gelegentlich.",,nicht signiert,nicht gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=315530,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2000,"USA, Ohio River: Boot,  [SLA-Schwarzenbach-A-5-12/044]",,SLA-Schwarzenbach-A-5-12/044,"USA, Ohio River: Boot",,,USA/nicht AS,"Briol, Paul (1889-1969)",,"schwarz-weiss, nicht aufgezogen",Das Führerhaus des Raddampfers mit dem Kapitän am Steuer,Der Pilot.,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=315531,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2001,"USA, Mississippi River Valley: Landschaft,  [SLA-Schwarzenbach-A-5-12/045]",,SLA-Schwarzenbach-A-5-12/045,"USA, Mississippi River Valley: Landschaft",,,USA/nicht AS,,,"schwarz-weiss, nicht aufgezogen","""The River"" documentary film [Screenshots]: released 20 October 1937. Filmed October 1936-1 March 1937 along the Mississippi River Valley, beginning in West Virginia and concluding in New Orleans | Maultiere am Ufer eines Flusses","Schon die Spanier und Franzosen haben am unteren Flusslauf des Mississippi Dämme gebaut, um die Plantagen vor Überschwemmungen zu schützen. Generation um Generation arbeiten seither die Männer mit ihren Maultieren, um die alten Dämme zu festigen.¦DR25-E",,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=315532,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2002,"USA, Mississippi River Valley: Karte,  [SLA-Schwarzenbach-A-5-12/046]",,SLA-Schwarzenbach-A-5-12/046,"USA, Mississippi River Valley: Karte",,,USA/nicht AS,,,"schwarz-weiss, nicht aufgezogen","""The River"" documentary film [Screenshots]: released 20 October 1937. Filmed October 1936-1 March 1937 along the Mississippi River Valley, beginning in West Virginia and concluding in New Orleans | Karte über den Verlauf des Mississippi","Jeder Tropfen Wasser zwischen dem Alleghany-Gebirge im Osten und dem Felsengebirge im Westen des amerikanischen [] fliesst in den Mississippi, dem ""Alten Mann"" der amerikanischen Legende, der durch eines der grössten und fruchtbarsten Flusstäler der Welt dem Golf von Mexiko zurollt.¦DR34",,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=315550,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2003,"USA, Mississippi River Valley: Baumwolle,  [SLA-Schwarzenbach-A-5-12/047]",,SLA-Schwarzenbach-A-5-12/047,"USA, Mississippi River Valley: Baumwolle",,,USA/nicht AS,,,"schwarz-weiss, nicht aufgezogen","""The River"" documentary film [Screenshots]: released 20 October 1937. Filmed October 1936-1 March 1937 along the Mississippi River Valley, beginning in West Virginia and concluding in New Orleans | Zwei Männer mit einem Baumwollballen","In den Südstaaten wuchs der Reichtum dank der Baumwoll-Plantagen. 1860 wurden 4 Millionen Ballen auf die Dampfschiffe gerollt, um von New Orleans nach England für die Webereien u. Spinnereien von Leeds und Liverpool ausgeführt!",,nicht signiert,gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=315551,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2004,"USA, Mississippi River Valley: Baumwolle,  [SLA-Schwarzenbach-A-5-12/048]",,SLA-Schwarzenbach-A-5-12/048,"USA, Mississippi River Valley: Baumwolle",,,USA/nicht AS,,,"schwarz-weiss, nicht aufgezogen","""The River"" documentary film [Screenshots]: released 20 October 1937. Filmed October 1936-1 March 1937 along the Mississippi River Valley, beginning in West Virginia and concluding in New Orleans | Männer beim Beladen der ""Tennessee Belle"" mit Baumwolle",,,nicht signiert,gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=315552,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2005,"USA, Mississippi River Valley: Landschaft,  [SLA-Schwarzenbach-A-5-12/049]",,SLA-Schwarzenbach-A-5-12/049,"USA, Mississippi River Valley: Landschaft",,,USA/nicht AS,,,"schwarz-weiss, nicht aufgezogen","""The River"" documentary film [Screenshots]: released 20 October 1937. Filmed October 1936-1 March 1937 along the Mississippi River Valley, beginning in West Virginia and concluding in New Orleans | Eine Lampe erhellt eine Messlatte, die im Wasser steht","Erst das 20. Jh. wird die Kosten für den gigantisch leichtfertigen Aufbau des amerikan. Kontinents zahlen. Die Küstenwächter gehen Tag und Nacht den Dämmen entlang. Alle melden: ""Der Fluss steigt"" -¦(denn wo die Wälder kahl geschlagen wurden, strömt das Wasser unaufhaltsam den Hügel hinab, die fruchtbare Erde mit sich reissend: die Erosion setzt ein.)",,nicht signiert,gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=315553,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2006,"USA, Mississippi River Valley: Menschen,  [SLA-Schwarzenbach-A-5-12/050]",,SLA-Schwarzenbach-A-5-12/050,"USA, Mississippi River Valley: Menschen",,,USA/nicht AS,,,"schwarz-weiss, nicht aufgezogen","""The River"" documentary film [Screenshots]: released 20 October 1937. Filmed October 1936¿1 March 1937 along the Mississippi River Valley, beginning in West Virginia and concluding in New Orleans | Menschen auf einem Maultierkarren, dahinter aufgestellte Zelte",1937: 750'000 Menschen im Flusstal des Mississippi obdachlos.¦DR16,,nicht signiert,gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=315554,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2007,"USA, Mississippi River Valley: Häuser,  [SLA-Schwarzenbach-A-5-12/051]",,SLA-Schwarzenbach-A-5-12/051,"USA, Mississippi River Valley: Häuser",,,USA/nicht AS,,,"schwarz-weiss, nicht aufgezogen","""The River"" documentary film [Screenshots]: released 20 October 1937. Filmed October 1936¿1 March 1937 along the Mississippi River Valley, beginning in West Virginia and concluding in New Orleans | Eine Stadt unter Wasser",DR23,,nicht signiert,gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=315555,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2110,"Schweiz, Neu-Nuglar: Häuser, Schweiz, Nuglar, s.d. [SLA-Schwarzenbach-A-5-14/003]",,SLA-Schwarzenbach-A-5-14/003,"Schweiz, Neu-Nuglar: Häuser, Schweiz, Nuglar",s.d.,,Schweiz,,,"schwarz-weiss, nicht aufgezogen",Häuser an einer Strasse,Das Dorf Neu-Nuglar (Kanton Solothurn) wo Vater Saladin die Sägerei hatte,No Epic 1¦Text: 2. u. 3. Kapitel,nicht signiert,gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=565899,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2111,"Schweiz, Liestal: Dorfansicht, Schweiz, Liestal, s.d. [SLA-Schwarzenbach-A-5-14/004]",,SLA-Schwarzenbach-A-5-14/004,"Schweiz, Liestal: Dorfansicht, Schweiz, Liestal",s.d.,,Schweiz,,,"schwarz-weiss, nicht aufgezogen",Eine Kirche und Häuser und im Vordergrund Gärten,"Teilansicht Liestals, dem Geburtsort Saladins",,nicht signiert,gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=565909,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2112,"Schweiz, Liestal: Gebäude, Schweiz, Liestal, s.d. [SLA-Schwarzenbach-A-5-14/005]",,SLA-Schwarzenbach-A-5-14/005,"Schweiz, Liestal: Gebäude, Schweiz, Liestal",s.d.,,Schweiz,,,"schwarz-weiss, nicht aufgezogen",Ein dreigeschossiges Gebäude,Das jetzige Gerichtsgebäude in Liestal war einstmal das Schulhaus von Lorenz Saladin,No Epic 6,nicht signiert,gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=565910,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2113,"Schweiz, Liestal: Gebäude, Schweiz, Liestal, s.d. [SLA-Schwarzenbach-A-5-14/006]",,SLA-Schwarzenbach-A-5-14/006,"Schweiz, Liestal: Gebäude, Schweiz, Liestal",s.d.,,Schweiz,,,"schwarz-weiss, nicht aufgezogen",Eingangsbereich eines Gebäudes mit Tür und einem Wandbrunnen,Der Eingang zum jetzigen Gerichtsgebäude in Liestal,No Epic 7,nicht signiert,gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=565911,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2116,"Iran, Teheran: Palast, s.d. [SLA-Schwarzenbach-A-5-14/009]",,SLA-Schwarzenbach-A-5-14/009,"Iran, Teheran: Palast",s.d.,,unklar,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Eine Halle mit Rundbögen und Kronleuchtern,"Jn the Gulistan, the Royal palace in Teheran. The reception room where Reza Shah Pehlevi receives the Diplomatic corps - He makes very few public appearances.¦""Gulistan"" means ""garden of roses"".",Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=565918,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Iran%2C_Teheran-_Palast_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-14-009.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-75291,https://www.e-manuscripta.ch/i3f/v20/1994832/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2745,"Sudetenland, Lichnitz: Menschen,  [SLA-Schwarzenbach-A-5-18/063]",,SLA-Schwarzenbach-A-5-18/063,"Sudetenland, Lichnitz: Menschen",,,unklar,"Bieberle, Emil",,"schwarz-weiss, nicht aufgezogen",Ein Mann steht auf einem entzündeten Kohlenmeiler,"Entzünden des Kohlenmeilers¦Lichnitz (Niedere Ges[enke]) [unsichere Lesart, Legende nicht von AS]",,nicht signiert,gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=279629,,,,Schweizerisches Literaturarchiv (SLA),,,
